,Style,Model,Grade,Stories,Occupancy,Exterior_Wall1,Exterior_Wall2,Roof_Structure,Roof_Cover,Interior_Wall1,Interior_Wall2,Interior_Flr1,Interior_Flr2,Heat_Fuel,Heat_Type,AC_Type,Total_Bedrooms,Total_Full_Bthrms,Total_Half_Baths,Total_Xtra_Fixtrs,Total_Rooms,Bathrm_Style,Kitchen_Style,Base_Area,Cndtn,Fdtn_Type,Bsmt_Type,Total_Kitchens,Fireplaces,Half_Bath_Grade,FndtnCndtn,Basement,PID,Location,Image,Year_Built,Living_Area,Replacement_Cost,Building_percent_Good,Less_Depreciation,Grade,Roof_Structure,Interior_Floor1,Interior_Floor2,Ext_Qual,Int_Qual,Struct_Class,Bldg_Use,Bath_Grade,Elevator,Sprinkler,1st_Floor_Use,Heat_AC,Frame_Type,Baths_Plumbing,Ceiling_Wall,Rooms_Prtns,Wall_Height,percent_Comn_Wall,Interior_Wall1,Interior_Wall2,Heat_Sys,Ttl_Bedrms,Ttl_Bathrms,Ttl_Half_Bths,Xtra_Fixtres,Bath_Style,Kitchen_Style,Kitchen_Type,Kitchen_Func,Primary_Bldg_Use,Pct_Com_Int,Atypical,Park_Type,Park_Own,Park_Tandem,FIREPLACES,Floor_Number,Base_Flr_Pm,End_Unit,Attic_Fin_Pct,Bsmt_Fin_Pct,Special_Feature,Kitchen_Grade,Residential_Units,Exterior_Wall1,Exterior_Wall2,Cmrcl_Units,ResCom_Units,Section_num,Parking_Spaces,Section_Style,Foundation,Security,Condo_Appeal,Remod_Ext,Super,Grade2,acctnum
59,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52511,0 ENDICOTT ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\44\60.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-012-00014
60,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55170,0 EPWORTH ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\46\16.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-012-0004A
61,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55330,0 EPWORTH ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\13\83.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-012-0004B
62,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51429,0 EVERETT ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\08\02-032-0006A.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-012-0010A
63,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55980,0 EMPIRE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\09\37\37.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-012-0010B
64,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54035,0 FEDERAL ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0136\P1100595_136455.JPG,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-012-002-A
65,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55093,0 FLAGG ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\03\45\25-025-00011.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-012-002-B
66,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54297,0 FAIRFIELD ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\37\38.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-012-002-C
67,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54108,0 FRANCIS ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0136\P1100659_136493.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-012-002-D
68,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51306,0 FRONT ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\07\02-024-00002.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-012-002-E
69,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54858,0 GIFFORD DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0132\20201201_103132_132883.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-013-00001
70,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55805,0 GOVERNORS ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\11\01.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-013-00003
71,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55802,0 GOTHIC AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\11\00.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-013-00004
72,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55803,0 GOVERNORS ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\09\36\74.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-013-0001A
73,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56343,0 GLENDALE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\15\39.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-013-02+3A
74,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55759,0 GRANITE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\04\97.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-014-00010
75,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55779,0 GRANITE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0136\P1100608_136465.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-014-0001A
76,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56137,0 GRANITE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\06\88.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-014-00022
77,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55787,0 GRANITE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\04\96.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-014-16+21
78,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55463,0 GUSTAVUS AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\07\31-008-00006.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00002
79,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56138,0 HJELM AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\09\38\14.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00003
80,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57210,0 HARTWELL ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00005
81,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55464,0 GUSTAVUS AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\08\31-008-09-12.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00006
82,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54925,0 GROVE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\12\56.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00007
83,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51413,0 HARVARD ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\08\02-031-0013A.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00008
84,Outdoor Recreation,Commercial,,1,,Brick/Stone,,,Enam Mtl Shing,Drywall/Shtrk,,,,,,,,,,,,,,,,,,,,,,,56028,0 HAMILTON ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\99\09.jpg,1940,"1,000","$85,110 ",62,"$52,800 ",BA WOOD ST,Gable/Hip,Wood,,AVERAGE,AVERAGE,,CITY OF WORCESTER,,0,0,9030,,,Average,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00009
85,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53275,0 HAMMOND ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\10\46\38.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00010
86,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56618,0 HONEYSUCKLE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00011
87,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54714,0 HOUGHTON ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\02\81\18-001-00006.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00013
88,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55057,0 IOWA ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\07\25.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00014
89,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54853,0 HOWATSON WAY,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\03\04\20-020-00019.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00017
90,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56374,0 HOOSAC ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\09\36\81.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-015-00019
91,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51853,0 IRVING ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0135\20210309_100237_135219.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-00001
92,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55055,0 IOWA ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\07\23.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-00002
93,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55056,0 IOWA ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\03\29\24-002-00009.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-00010
94,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56286,0 JOPPA RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\09\36\92.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-00011
95,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56292,0 JOPPA RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\10\76.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-00015
96,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56285,0 JOPPA RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\09\36\91.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-00016
97,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56276,0 JOPPA RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-00017
98,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56278,0 JOPPA RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-00018
99,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51424,0 LANCASTER ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\08\02-032-00009.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-00019
100,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55772,0 LOXWOOD ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\53\22.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-0001A
101,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56146,0 JULIEN AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\16\54.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-0003A
102,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52777,0 KING ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\40\96.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-0010A
103,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55773,0 LOXWOOD ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\53\27.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-0011A
104,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56275,0 JOPPA RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-013-2
105,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51268,0 MAJOR TAYLOR BLVD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\07\02-006-00002.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-03+3B
106,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54343,0 MANN ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\42\77.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-016-13+14
107,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57435,0 MASSASOIT RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0133\0%20MASSASOIT%20RD%20MBLU%2034-003-02-0A_133792.JPG,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00001
108,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56361,0 MALDEN ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\20\69.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00006
109,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56153,0 MASSASOIT RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\15\06.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00007
110,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55506,0 MCKEON RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\09\31-025-0001A.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00010
111,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57430,0 MCKEON RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00014
112,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55505,0 MCKEON RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\09\31-025-0000W.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00015
113,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55502,0 MCKEON RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\09\31-025-00001.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00018
114,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53495,0 MILL ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\70\08-018-0002A.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00019
115,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54370,0 MERCHANT ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\02\51\15-010-00013.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-0001A
116,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53572,0 MILL ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\71\08-031-00004.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00020
117,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53818,0 MILLBURY ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\47\01.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00021
118,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54307,0 MINTHORNE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\02\42\14-013-00029.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00022
119,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53573,0 MILL ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\71\08-031-00005.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00023
120,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53575,0 MILL ST EXT,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\12\85.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00026
121,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53822,0 MILLBURY ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\10\45\36.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00027
122,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54908,0 NELSON PL,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\07\92.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00028
123,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55094,0 MORELAND ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\11\38.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00029
124,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56043,0 MONTICELLO DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\04\55.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00030
125,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56073,0 NEWTON AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\06\19.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00032
126,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52568,0 MONTROSE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\46\83.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00033
127,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55733,0 NILES ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\42\34-29B-21-37.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00034
128,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57017,0 NORTH BEND RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00035
129,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53109,0 MURRAY AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\42\50.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00036
130,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56418,0 NORTHEAST CUTOFF,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\49\07.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00038
131,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56474,0 OLD ENGLISH RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\15\24.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00039
132,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56473,0 OLD ENGLISH RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\15\25.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00040
133,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55584,0 PHOEBE WAY,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\97\77.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00042
134,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56471,0 OLEAN ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\11\88.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-017-00043
